video_id,slant
bk1qNRy3gnM,-0.10345
SiPYdRPYmgk,0.58065
xOuvEDse364,-0.04348
XXDvD-jLn74,0.17241
h8nmvV5OazY,-0.70588
R8oapOEWwPg,0.71233
P7RfDxaup00,1.0
4744kJbW-LM,0.92593
atRWSOjVEuk,0.64286
zjoeln8oFuE,0.875
9zAnafOcdKk,-0.29167
SjQfEt124lY,0.625
ydsHGRovznQ,0.45946
RhHpxG6JqHk,0.05882
Pb88119HPX0,0.03226
LvrWM-AViVs,0.30435
w9D6x3VAdBw,-0.88235
B1CErGpaIo8,-0.27273
k2xvtqVdWEo,-0.33333
Mn56cGy4iNU,0.56643
jsZc72RWLRc,-0.09091
SvPHcQvOCe4,-0.69697
PzM6Mzy5bm4,0.33333
8eDnNM5zKCA,-0.8
46zPD6qlL9g,0.36364
Lre0jQuS1Vk,0.07692
OhmTs0lzku0,0.38983
vB6ciJOuhGk,-0.26087
s4FC6hsvmNQ,-0.28
bcK9ZbgCtos,-0.46479
rupKgypGTxA,0.33333
dOa8Nwmsh60,-0.07692
nRERqBkIJ9I,0.13924
JZeeC1n0xGM,-0.26531
Lve--SqfsQQ,0.37931
KYysVTJqFto,-0.52941
Jj1pcXLe52M,0.92342
WB9oXdc102M,-0.14706
AF73pJMPO8o,0.69072
5--5WGe1TkE,-0.22388
KEXJuUIE4AE,0.64557
CmlQ-rXEC6Y,0.37931
TjB3dO6hVwc,-0.15068
X8LtmYEQpuk,-0.66154
vba3lIDdYbw,-0.45
AdRn9msapEc,0.15714
HWKuB3PkHsI,0.77273
tM34Ix1HiRI,-0.8287
3Hy5hlWDf2Y,0.9
28O7dn1w99A,-0.61279
97rkP5fYu-A,0.05882
ool2U7DoZB0,-0.875
3ePLs-OnWZo,0.1
gzydOgr55y4,0.94118
o-lFaF0M18g,0.93939
D90jDmH1ZD8,-0.96117
ojFGVneKbrQ,0.07692
fVRPhtLiDtE,0.15068
3eTElgTlpG0,-0.81194
hLgYefY30KM,-0.13497
Ks6VYUUMUNo,0.5
ME3Mc8VFXA4,0.75
qW3G3H0v9go,-0.31378
Di7-S0921iI,0.625
xA3jzbjB9s4,1.0
UHLQLNrje9U,0.9
yyzUdlMj3ps,-0.1875
rRrxBkZrJhc,0.48148
zZR2RsOk3lc,0.78947
qO6ErYy9E7w,0.90909
iLVxjAXBBFc,0.90909
zr3V27ss1jw,-0.61702
92Gnkfd9U6E,0.54839
iYkLpeaVWgs,0.42857
5p5EzxNCqxw,-0.26316
Yl9bgcBf-6M,-0.28339
1lBJVLRX5Us,0.28205
-WPcLI40r2k,0.31148
wj7Z5oMWuIU,0.23077
SWGSym6NyF0,0.24324
B-e7WUfX6dc,0.8
Sc8GF8YLsHc,-0.50898
dOb4uCe86mI,-0.55556
DE1T79946iU,-0.25
9PleQ-ePpSE,-0.12381
KVxFvjAhToA,-0.12925
IKhibnmWqK4,0.04
ZIDW4sSd31c,-0.58824
MMtFyFP3CN8,-0.5493
nqi4QNFXu-c,0.06832
2lPkvteqKig,0.63543
ZBpNdHLKTVU,0.02564
bmYWc6ReJbc,0.8626
9TrJGYJjL9E,-0.64341
7flaoxdr5Kg,0.44444
fpK9lyDFV1M,0.33333
D-SuYbM9HYQ,-0.08772
mPaf6h50uFo,-0.71429
-1XDG4VfHGQ,-0.6129
8acKy-0yTN0,-0.40741
77oEbPQs8DQ,0.82353
Jdm1LukEN7w,-0.73793
DLVdi14ECCc,-0.4381
E7QDvcC14EY,0.41176
Olyyo3dbgiE,0.39535
IaYfsxbiKsM,0.16484
dvh9OfwZ8Rc,0.11111
MCnSzOTeHCI,0.0
uaSY2Zc0goQ,0.02746
fW4hMkwpelk,-0.37255
m3feCtT61Cc,0.75
Jr5xh0SjqFc,-0.28889
--e9h3kvUt0,0.58763
EvdDGHEOjIQ,-0.61404
HR9esLdArkQ,-0.13978
Zax8Q045j40,-0.12
DxQfou55KVg,-0.32258
1QpY3icaE5Y,0.15493
hSMuaoLlKnU,0.68421
5NjkPa0Xlus,0.86667
eegdrb39Huk,-0.06977
gie1ULuDb7E,-0.48
vMs3EY1WJ6Q,0.39259
D0E4hySPj6Y,-0.625
ZoBx0tC1axY,-0.2381
G1yqdOJXo0U,-0.13415
5qO3MrhXM2A,0.02362
Qf8ec0tZKCw,-0.4
2Td53xcCHTQ,0.04
emn6jozxHxU,0.09392
BGrA1FQfsUM,-0.7027
dzlr7whxms0,-0.8125
CK7Xu--ZP6A,0.8
tTURORGPdko,-0.04918
achrXZSnlGM,-0.63855
zlShCo9xQDc,-0.93548
HFHOHfnYruI,-0.82456
aA4-Tdvej2c,0.72388
656VqWTnKmw,0.15789
qeVpG4GgKBw,0.73913
PQviqKV4g4c,0.44361
PXzVWaNkitg,0.26087
zGBzk5SeJOw,0.38462
WO5OhbIdXWU,0.0
tDUF4NtYtxU,-0.14783
3EsjrnKqSUQ,-0.42308
Hg5cw8kcQjg,0.72549
rfsQXzquE9g,0.04
LN6vLAZKuEI,0.82609
FGCFHQ4yfdg,0.01282
l4udut6tXDo,0.04762
aCEt8So0hRA,0.04762
0ePHKXlaw00,0.5
fmqFsbehObs,0.53846
PtCbM6YyNhk,0.53846
qOqGM3631OE,-0.38983
KXoHsYVhoH0,0.78571
YnziXOjP54M,-0.27273
zA8jkriNAns,-0.2
LjvF-S1GHig,0.26667
x8KOAj6Caf4,-0.9
2EwJYRVixIU,0.69231
CLHg-T3eyow,0.61111
bvaBlrwEuRA,0.66667
2FUkfIoJRxM,0.17895
a3-HYGCp3BE,0.4
a1VzoKKd2-A,0.12621
UAaGxPFwsag,0.82692
fGQEnwvg50A,0.71282
1VkTokENieU,0.71429
6CN53fMg3BI,-1.0
9Eq2kDyPKs8,-0.68571
r8bURTVKVYY,0.44118
iFIaxNaVe5U,0.38843
VrGCPfey2cA,-0.14286
qssQY2AlpG8,0.55556
viHYZ4LKOFU,0.41379
xzp6vX5peHA,-0.69892
caQsreT755w,0.88235
2UKwhnup1rc,0.56522
PrHU1Sc9SEs,-0.26316
ZfgatySGxmk,0.19008
lO3HULQuhfs,0.07368
Ap3LyRLEI68,0.2069
a7RiI0ueP5k,-0.04255
9VoRYmCiC6Y,-0.05882
s9PaUECAgoI,-0.3697
m6xA4VvycuI,-0.05882
vOHK2T16ki4,0.35294
bx4ocLdWE90,0.50154
3eu9e4-Tlcg,0.75
EwDecUUq1-o,0.92593
URsSVV2WHT0,0.93103
m4xNQOby02o,0.6129
E1Gcl1zfwsE,0.85455
KuY32g8Bbc8,1.0
XF-fOaBT8ak,0.81818
91jQ98ZM7WQ,1.0
QNrANpgG3JA,0.79372
5vAc45VGUV4,0.64375
hF1A32beO64,0.92857
FQw6a5nhCgU,-0.12
m603IKlmvGY,0.23529
ZieSFqd43C0,0.76744
QmDyIVsBink,0.93103
9afzTKFj-TU,0.85714
S9r3q5-5FfU,1.0
1kRa350L6OE,-0.8323
tLPLJi2U-QQ,0.01587
joVUlaRjnv4,-0.14286
ssdEtsOiABE,0.23529
S6xH9o6uhrQ,0.02703
oqrQkPyjozw,0.42222
rY3lt0ldnpw,0.5
10aKkWcI5eY,-1.0
30SLKUIG8jQ,0.42857
grMdCLRhuIs,0.42857
ueodMh7zAAg,0.95349
yMPn0rELm9g,0.83333
f6s7AGKCIH8,1.0
n3InHvyTxCc,0.78947
QsGoiXUz6ls,0.64286
1iw8NlSujx0,0.75
DC8DFRijQq8,0.91304
LKdjh1GTdfY,0.52381
f5V6XwGh0j8,0.73333
IibbqYIDdso,0.15789
wz7yVZ8SHlg,1.0
1rCFlAXD6N4,0.2381
QgFys1qxD48,0.78947
spi83gq3ANg,0.74074
3jE5olSOmS8,1.0
kFYkzGWRf8o,0.64444
muGPT0jLqYY,1.0
MiChk-75zhM,0.85185
G1m0Gxtsz1A,-0.05882
s8WkbTzkfXg,0.16667
FMluebtFLB4,1.0
2AgPZFiL1mU,-0.53846
2ZeZguffcV4,0.27778
tWH0T5NLckI,0.74194
yCmtTq8g9tA,0.22222
WMHnpkkDksQ,0.30435
DYKsXdNbsY4,0.68966
uuBrM6i8GhI,0.85714
gPSaEolOB74,0.82514
XQRw8nlI5Gc,0.94444
lpmpaM2-uKU,0.68966
rIoty7lGNEY,0.44444
S7VgGp7UEWg,0.6338
vxSrXU68CTc,-0.10526
oTL4Va4aH0Y,0.82609
Ge6RUYyyJao,0.42857
P9lAhzw01pw,1.0
NgzntJowhIg,0.84615
BSolZSTKbNo,1.0
zbv7-u87UjU,0.88889
fyBf4eWE7HQ,0.31429
tW2kZJvcJXw,0.80488
uxgYX7rraBk,0.88235
L2NMB2WiN0w,0.40741
7GYi4uD33Cs,0.0
p5vBNdDN7dU,0.45098
IdEuSfqeb6Q,-0.45133
T-Vm9xQsFpw,0.43925
5gmGlPsyuM4,0.76
RBBlYiU042Q,0.86667
YU6EW8kECEA,1.0
fldpy9Zp5as,0.56757
M4UBlWbcVrk,0.85753
kCCOAwR8d8g,0.67153
IlAHS6pT5A4,0.62104
T8RB45VJnPw,0.82524
NhGithUGgyQ,0.7
VT2UUuTTBh4,0.75385
WM8tLGkUP4c,0.76
sjgRbI7yQCI,0.36391
eHAFLDuaoj8,0.77778
0RY0k2uD6lw,0.74721
zQMoB4aUn04,0.6019
df6Mf5Q4Gmc,0.10169
BjgllDIEtMQ,0.75
p3VblIoWpDs,0.78621
9kVrk1Lp3Po,0.66929
QTG2tkjnRSQ,0.81481
Os-vJA2Tcq0,0.7692
v4K8KRWymMQ,0.3
QBcalhwAERM,0.86577
baYwMMbhtrI,0.77778
9LX7ZRH68Gs,0.45279
LBSCRqi4WG0,0.34349
0R1RkIcY4Rg,0.78495
YHs4K5ITTpc,0.82768
A5CrJ47DbQ4,0.61883
LQuaR73ogvo,0.64225
mN3mUGzvUZM,0.74327
4upuqUkmip4,0.79688
UGZy2X0isCc,0.60535
feSB2KoucVc,0.80253
LNVH48h9AyI,0.27027
VcGIx1hAq7w,0.46667
YPSqyg4RJkk,0.56738
8oErkzDVMHI,0.80806
IWvkZKo7mN8,0.84848
Nx2yBqRFsw4,0.80479
tnpiuoHIhmM,0.17579
CFJCwN2d-yg,0.78947
EanwwPLRmLo,0.66423
UZzQSTGnZCo,0.76344
CZbQDWUnP14,1.0
-qYc1YU7LnU,0.7
G9z6WlwN8C0,-0.72716
mCXclZ-p6gM,0.68421
QzQMqLgn1L8,0.50645
u5w1Rnq8n2A,0.75635
eMdwL-mvQ28,0.9
20v04dMW3P8,0.62547
K0ji2egops8,0.74775
kSpQNaVvkgE,0.71774
ncFiJ-koCQk,0.21429
HGAzvfgMcCo,-0.38462
XecxTyt9oUU,0.53901
1rLPmzdcZ4A,0.0
ctTrUOEzMWI,0.82278
bN6WZ7O-CJg,0.5501
x7rU44WOpP4,0.82353
B1OXkAtKv08,-0.60454
tl1L1zlFWhU,0.80645
qozdHPscgHs,-0.55066
0AupCYxS4T4,0.36634
MdaMRI-dbng,0.9375
GkPuhKG3gWc,0.75
SZJycdL2otQ,0.63197
4VvXvKae4dA,0.39474
6Bg3Rv8-gN4,0.84923
VB7p1zhB2Rk,0.17391
9VID4g7wi4A,0.68089
ikCX5fKIni0,0.7027
KEEpffZ8Ouw,0.45455
VkjZDHHyaok,0.30612
a3GHboqM7pA,0.93939
YI8MrrBZiyw,0.9
OXpaJIvJmJs,0.79592
GLcf0qnmosQ,0.7512
lByrlAgnqLU,0.88462
kmvTF-z36uQ,0.58333
mLPTkrWAnu0,0.25
rnjt9E5ORtw,1.0
PO-kLsOzX1Y,0.78723
M50SnEcSUXw,0.62963
am-uZ2-HvUc,0.45833
0Ph3VSKH5FY,0.62319
BAZ4gbCEhyU,0.72414
mo06ntWQSeU,1.0
kWGQ76jDjzI,0.67742
hxuIqL39zJw,0.93103
MLKHTlVPK3I,0.65
MpPUeVcNxiM,0.91304
3UBPdjq6WpE,0.70342
mSOXunBxO6k,0.68333
cnWYTrPeBKI,0.9375
kY-OV31pxuY,-0.08571
O-8dEA1oQEA,0.88046
Lbli1IQHDos,-0.07692
DTiZbeXfgrs,0.56522
BuvrC4ROzVU,0.66667
V57RD2c3360,0.13333
hunLkzaxzeQ,0.9
cJrFXUbHgkw,0.7037
7Eyip4lfC64,0.86207
mpDMKdnUO8Y,1.0
Kyi5RMzkCTs,0.91919
m3rCeE2jzu0,0.72222
1Qyn45Kk87Q,0.83019
mN0vwsxzru8,1.0
vRcFPLomxsY,1.0
35Y5KZ7ol7M,0.23077
La8AgTNqXq4,-0.18797
2euNb6AxgEc,0.92308
veWv6vW6WgI,1.0
pp15AzGE0Es,0.76271
jLW6VhZ73RA,0.81818
KLlxbjdoNVM,0.82857
bXtrrmWT2GU,0.74194
6Dqdc3OWfFA,0.875
CmZHeBP4vVw,0.48936
SeNV6-AQFq8,1.0
cOyvojBlJL4,0.5814
HHu3liW6jhw,1.0
oaG4CMjnGm4,0.71429
hyjywNrf7gs,0.85366
-EEXGZUFLMk,0.84615
FvE3lurg23Q,0.21739
59-58yUbRXo,1.0
i1iafxqrOJI,0.92308
XWYhWNHbkko,0.77778
OhgIaphcFnk,0.80952
R39daQ9a5KU,0.82353
rfKzcvxezEw,0.92308
YI8IkZeeCHY,1.0
0uYQEDeMQac,0.77778
SGPXv8HgNo0,0.73333
TZrSC6YjQOY,1.0
ILWE-sJzxnc,0.86275
G-g8VzUXm9I,0.95
xknM1j-8MSM,1.0
uFz99VL4NWg,1.0
wxhAhcf7gHI,1.0
JYmvYpEygX0,0.85714
6tP62ojWUnE,0.82143
QJDzlFgEqwM,1.0
p2rDM8bcgUs,-0.33333
WTpDRn0jsyU,1.0
1juXo20v6Gc,0.92593
WCfiGD0I-eA,0.92308
lCsbLppFUwA,1.0
xHYbD71HgSE,0.84615
tHINCXlTPDU,0.85714
FmSCFdgEiv0,0.93103
-cAYL9ISEmQ,0.82857
lzCNeCY0jb0,-0.10769
BIrOTJ-E40o,1.0
AK7xoZ-RjZA,0.88571
Uvv6bjNncBA,0.86364
Nwc0Z18--Gk,0.58824
HbB0jv098Xk,0.78261
TEiDPQmkeWk,0.92727
VcBJUR8cqI8,0.92593
VgwcSm5OCVQ,1.0
BuJyqWf0g4I,0.90476
QbvgKnGGTUg,0.875
ZHSQ1AymDqA,0.88235
enO45cmuOKU,0.92308
hk5t3wemvpQ,0.875
XyyokBmk0-U,0.80952
utA11LycrGg,0.88235
IHUcheJZl2U,0.94595
yBZcNKvURWI,0.92593
vhpYe9UI0uA,0.80952
N3Ha0cP8XJU,0.90476
fCrbW8SmzXY,0.63636
Wveg8jXQ73E,0.23077
R4iKmIxBKXM,0.44615
v5bFhLiSUTk,0.6381
5791JZWR2mg,-0.10811
eKEfot3sFNs,0.91489
afu82gxtpSs,0.85714
YDEssHfiGnA,1.0
KoIMdAxzKv0,-0.625
GvTnBfAWv8g,1.0
2dOyQzahbjI,0.58974
4EgZ-J0Sdg8,-0.06667
Sbq5u8vOVHI,0.92
Sp68BFLJKx0,0.69231
kbED8pQo7iU,0.78261
R2gjFWE1fSo,0.30233
o79sAEuZXR4,0.625
c0Bs7dOR6tc,0.76
B3oKgKEAIDw,0.11429
FhkwsVthvTo,1.0
IEHVVK30riY,0.84615
LD2smX-soJQ,0.89474
4K1G7wrT0Mc,0.54839
38vAUcwMcL8,1.0
eOG0dF8sceg,1.0
4EqkSBiqRk8,0.11111
sw92JYJWhkw,-0.375
aimaFlZvm3c,-0.06024
sOdWDGkIPPo,0.24731
PcHxeo396mU,0.03448
aZO8w3lm5PQ,1.0
nQeCOEobsEk,0.41176
s0Uim4FDzMs,0.7037
XHWUJM9VXbc,1.0
vgC7nDEdkNI,0.88889
9gWCQHH8T4s,0.42857
yhNv3cLElGs,0.7
TTfKADwZh3A,0.52941
3OtdcYl0pLw,0.35714
J5kWVHze5j4,0.78378
KPVRMua7x2w,0.21429
y7cYL904-RQ,1.0
aPOsezbn5WU,0.26087
OhaevZvsKgU,0.29032
gniQpgCTyAc,-0.33333
V6lAzFsqO1k,1.0
4JzobYmvPNk,0.33333
8Z0FuQ7zF-A,1.0
pR3LbnH6yAI,0.64103
uhAZaVNk2RA,-0.18519
CcxUJ92gN7g,0.71053
2YsE7acvC2Q,0.29412
U4uAGkD-5Kk,0.75
lgZGPSo9Ju4,0.57895
Wz5En--nbT8,1.0
nc8eWi59FBo,0.625
hRHlwsn9Bjk,0.25
CBfOMAdSn0w,0.6
nodVyu0vIRk,0.57895
b0DGv9HEz1U,1.0
m66JSX0qWuI,-0.8
ZsoF1XkPKCo,0.41379
LuO5DNB1oXs,0.57895
zoalIkhJA1c,0.61905
QrwClHP8oDs,0.54839
45Gr35UPo5g,1.0
QShsScgHxgI,0.47826
SmXuodQ8WOY,-0.07692
QYQw-tXpnwc,-0.25
4VlDKScVga4,0.51079
CKD8gEr4GYk,-0.14286
Q5rZvhkeiJI,-0.47059
J6OdBR6yD8o,-0.10345
IDYJybLi7jE,0.53333
gk7Mqwa8tOU,0.70588
590AnDp5ziM,0.47826
aS485m3lvcg,1.0
zslGPmHFEwY,-0.25301
lIJJF1c1Slc,0.41667
KJ4acIN-Dog,0.47826
tXbk6FvpB7s,0.41667
I5mTCL6aWfo,0.5
OzO7q0m6qcw,-0.37931
yk92X0tnjGo,0.61905
wvmsfcTFuYU,0.47826
JIOpcE73Jxg,0.68889
GNlg5yKQ3Dk,0.6
eizq5dypVsw,0.56757
QZTzpflBH0s,0.88889
dfsmpyMxF1M,0.84615
pXSU-kbM67g,0.92308
3clkQmaD7Lg,0.68421
oVZVTvgVcj4,0.23288
lfPdC4D0XZs,0.6129
YE4eU85d5IY,0.88889
lQQBFeCZ3P0,0.57692
5giX4nCbzX4,-0.08367
6tXhvmvpFQk,0.89831
j3CxNp3uy3s,0.92135
p9pE57bSVac,0.57143
6OFezuLdgCs,0.92836
jOJaNtsjbuQ,0.90909
T5AbyYzeyAs,0.9375
Wsr1xA4Gqro,0.92593
v1SNbcrGvw0,-0.23288
NiQ20HburTE,0.38462
rHUEINYWjPM,0.82979
Ngl-lYZM1ZA,1.0
hJaLLZ2PNMY,0.75
lkvULgqilTc,0.83696
YV0jovNAnRM,0.55556
o1ICr6OvOR8,0.5
tYFohgioqio,0.76471
9czEDWDJhgg,1.0
MlfmvwxxgHM,0.88715
9qL0QUdX8LA,-0.74056
-qvAPX51Jdw,-0.21678
yOcvvtUBY9A,0.86667
AoMfW222940,0.47826
srWmdozzg5E,0.30233
KiQM-TSE4kw,0.03448
VV1vxSJkxCA,0.78571
zgisAL9ySj8,0.5942
yGn4fw47ExQ,0.125
m2kHBIJCWmw,0.8
9pH8dm3507E,0.46667
cpQHmdlyoNM,0.66667
FSrwoepdYOo,0.0
V2NtLZGxEkE,0.82353
yyTRTv7mlj8,-0.44444
9Y8EGuVcTm0,0.34783
Pm1oB5qQTMU,0.71429
S7f5PD6Z76E,0.73333
qqjsdqVjEJ8,0.42857
w6UYwvEvrvI,0.76923
MFD3feqqVYE,0.53846
KpjTzqaQCPA,0.72414
GMfcnqhXXVM,0.74194
qWFV7xZnLc4,0.80952
9xnr71Y8NqM,0.95
-bRQHMV6G8Y,0.57447
sQ1sXMclo2o,0.0
6p3x8YcYR34,0.75
ayZ6UQiHM6E,0.9375
qbEoLsm7Bfs,0.53846
ArT6pa6-J6s,0.36842
AC8324btLA4,0.80952
H5hWM6DSG3M,0.73333
9jLhZcaFwvw,0.69231
fqtFPfHw47Q,0.70588
NJiGkQNhC9k,0.75
Ct7ZY6YpnkM,0.76471
xrh03bkU16M,0.83333
dgu3bjsWpzA,0.84615
8jVUXiTxM7s,0.83333
6KDtQKEEoR8,0.75
cLUCWv2Bb2w,0.81818
lp18I4JH0bc,0.6
4ttLOEc8wgc,0.17647
j5F88Dwe0WI,0.78947
lVRpfilD1Lk,0.83333
1GrMCTHIbQ8,0.66667
tL3RKiLYWLk,0.8125
6es8VSSnpsA,0.57143
IizNxH3itp4,-0.65041
gtfSGrVCBTE,1.0
0mg7kFzT9-Y,0.25
JM9bQcqXwyc,-0.425
vu8Ctpqhiis,0.875
HJmkbJ8JoiQ,0.26316
ABBIO0mdLN8,0.68116
IUOUSpaUZMg,0.83333
tjUirS1uToI,0.81818
ix8jA6AsFww,0.62963
OOcYrmazuNk,0.8
aejcRbJsNIY,0.78947
-q2AWpRLTGc,0.82609
pbwZ7JkzeMs,0.8
Y-Nrlh6WkUg,0.30435
AjXoZ4tw10M,0.36709
dkjJB9Pl9X4,0.6875
s1dCzFaTHZQ,0.78947
AUN5HnLL-LA,0.40741
aN9S-7rLzHY,0.8125
MGk4Wfs8tdc,0.8
e1MVgZJLFEc,0.35294
yDPhFPa8SUM,0.46667
8-S0JaC4QWA,0.14286
vZsNvGKxSuE,0.65957
xej8TsRzi-k,0.72358
YVBT7LVmpfY,0.72973
lKii9dPAXyw,0.81132
kuJJ0QU67Jo,-0.2
3MT2MrAktH8,0.77778
c0Jraipj7rg,0.64286
rZN2uQp-BCo,0.92
2d8S1a-FNWU,0.72152
mphsq-kW4tU,0.7037
jIOVaH7Q9kQ,0.5
S4gfSwuyGjM,-0.02326
oygeJljjh2s,0.49112
KSNSJiRUw78,0.3
DIAbj5rDom8,0.84615
IVZL3cf9Sbo,0.58621
085iyWhS8tM,0.05882
mSSDn0OiqxI,0.85714
RDQjaScwBgc,0.54098
fGRHydtsvSE,1.0
YeMS87cI25A,0.78723
JjZ3pNSYmJc,-0.1875
T2OmuVbtGRo,0.60526
H2auzb4w-AI,0.5625
m59rli78Jnc,0.16667
r26GvHgI4W4,0.77778
XAJpIeEUl20,0.5
uf25MOztMBI,1.0
QAPgFgEqltc,0.94118
CBsV1TTyZgY,1.0
2-sLI3fKRRM,0.90476
dLRwhMdoWb0,1.0
huB8IjeeEwg,0.07937
Qlw4FT-oIow,0.92593
KZcnHvZDLTU,-0.6
3RfDvtSoa4I,0.86667
KDm53z21oD0,0.33333
Mk4nf1e0JrE,0.6
4A-zwSVjTnY,0.63636
hGsb2PBWCdA,0.80531
EnAjE9x93Pw,0.45455
o-VdX4oN3Lc,0.40741
b35cMlxs0kA,0.60976
ny5SASiYjMw,0.40741
4dc2e0MeHBo,0.63889
Sk9Lt62vcKA,0.61446
EmBFeAxtCcI,0.82609
6rK4N5X-j0I,0.40741
t2zbocuPbR0,0.40741
JYfdHSGEU4k,0.40741
w4L1WESMeuo,0.38462
3oDnYdPBXrs,0.36842
SQ50Jy7MW6s,0.59091
hjJNXZBIqSg,0.40741
z5pwEFDEdQY,0.45763
HMD0NjyjsCY,0.48718
GS1pmHSRqh0,0.65957
xQxM-XOmWn8,0.40741
hzSjnDHd1mA,0.71429
pV37ZB9bvNQ,0.63636
SuTXkxAh9KU,-1.0
HZI6t5FqTug,0.40741
Yyaru7VxOAY,0.40741
ANOBWTu6ZIw,0.40741
orYpySmfsYc,0.52941
EBStmijJciQ,0.40741
dSzUFPqNcV0,0.40741
4u-3tdIdmmQ,0.40741
qr7F5xwuric,0.5
EUJPYUysXHY,0.40741
4MJ2QBPEsrg,0.40741
Hp0Fkj5X4t0,0.4386
F5Q2zwB69m4,0.54286
zAZTwAKL8cI,0.4902
EoCK26iBZBs,0.40741
RycTQhF8ffU,0.40741
N0qnfN3Sflw,0.40741
HnDUy0vpnFM,0.40741
o0tvkK689NY,-0.69231
zFieSDfbRnA,0.33333
B9FHeObNmGA,0.74194
03elEq80UyM,-0.86667
QDa5AaHdI10,0.80303
A7GUraTzzPo,0.8
v4KUd1z6Vdg,-0.04762
OGu93y0jYaQ,0.62209
jHh-kR4ZTOQ,0.86014
aKDxfiekvmE,-0.44444
d9ap36Ful9g,0.68421
cFglUz6mxFE,-0.22857
dwgptBXqwhg,0.66667
QAmuQoGezH8,0.83544
s76uxXtxa3g,0.76471
WvSRC7jWN0o,0.76271
VDnpXjURgKQ,0.84
nMGV8TLQXO4,0.87097
ChV1IAyOWeE,0.68421
yRAWjElJEtM,0.69231
rhuDp5k0VPU,0.90323
w2PO34NDhdI,0.7554
YCNiXnuOjdA,0.75
w35dm1m7CZs,-0.37931
g0l3tWM3wtU,0.86842
IM8WSNgbTtc,0.25373
6U64CwQPAzc,0.7037
r03rZHsYKNw,0.2
L7ZypwrBupk,0.62963
za71GOYx62s,0.29167
ragHIZYUdUE,0.64384
c3ZaziQGRiw,0.55556
SgCM1AMbJ6M,0.45238
VMjdZzezCoQ,0.63265
vlCDygxL2tQ,0.78947
QztwP5gof1Q,0.71739
86CTGgNeaFI,0.80282
v3fJ1NM4QEY,0.64228
7HjFLf6hwIA,0.56962
6h-dYSZ64xc,0.58974
8Dnm0UOq5T0,0.675
Zn-1tMLCNzE,0.88
OYFucME2gyc,0.68421
WLUfSHEC28s,0.61468
NTWUe2CQ16s,0.85417
8ThEl5d8Gaw,0.79747
A4X-pYgnlzg,0.69231
0iykmlrSb3Y,0.80556
hduCa1sc2F0,0.76471
EYDfi4dc1YQ,0.78947
ZSTzwiHdHJI,0.5
4M1UKlVC-iM,0.57143
V-7NZGSfiLI,0.69333
5ec25bcNGNY,0.89744
xan8eTikBsM,0.77778
GOuvRPktPUg,0.76471
lv4ZZPG6gQM,0.6087
wnCd-MZoY44,0.90909
pA2UJXStQjY,0.90909
VtKaoIt7LyU,0.90909
BlpgE2aBTA4,0.90909
FaV7yGDn1FU,0.90909
DIPaf0ajEog,0.90909
2aD86r99eXE,-0.73913
mdqPpREhOW4,0.84509
14VcNDdWlRA,-0.73333
Yztj5a-iQy8,0.875
mETICPsTfIc,0.19149
FTqb5PuJpAE,0.77273
mywWpvesbTA,0.91667
kNUstyoGooQ,0.91266
32ZWX7-i6i4,0.2766
x817IwqkOzY,0.38462
Mhl6Eh9KEVE,0.78571
6sK93tybrmU,0.92
PdoT8yHH52k,0.83784
GM5PXyZgFxM,0.24731
d0KCj-F42Nk,0.45714
B3IJHP6YDuQ,0.76471
Etxq-TGWK8s,0.21429
TjJyt-5ett0,0.71429
8Uk-CWRUgMk,0.61739
4kDVofYAHqw,0.84
WrkiEakVwtI,0.525
9Vf9ajTo-XI,0.8
x69V-VJfEcs,-0.90909
yie9jSxzImY,0.2
05g5P2ncYGg,0.52
sV7R4x4e8qE,0.91667
O2oIL-Oe7tw,0.64706
2T2isS1AtcE,-0.45763
uKFKe6kN9LY,0.8
jVA6lTapcP0,0.5316
yG9W13wxc9A,0.63636
OeS6RW9P8yw,-0.18182
K-8D9xvTQdk,0.82609
oXZZC8jK5P8,0.80952
mQqemSgbKZY,0.72727
nv8rR246JtA,0.8797
byoE4m-2y-k,0.75
JB--ae28WVQ,0.76471
zlj0-6TeVwg,0.71429
KKmr5Zw5Kxk,0.8
GYQroaOJ4k0,0.81818
eRTyATXGhZc,0.85714
wru0zpGzZ5Y,0.27273
HiOZQSwj5VU,1.0
mQL1eXTkmdU,1.0
Bi-GEGchu8k,0.96825
lTobA0I6IIg,1.0
51jlVN1ayEI,0.8022
Ce-6TLSlsNE,0.83333
eNlK861JWqU,0.6
uUEUYueaFN4,0.47059
Asc18iFDF8Q,0.74648
qPBTf4kT0T8,0.47368
KsMxwWg7YeQ,0.61702
oftqnbUVsx8,0.6087
QubiX1RQzKw,0.52632
azCE4lZU4Zg,0.4
ejoL1J1kB1Q,0.4
D7O2sjsOXPY,0.4
zNAlesrsaDU,0.47368
RgGxDGcxuEc,0.56923
MzoqKGPSKoc,0.4
EBr6OcACj5s,0.47059
RBL4iPt8ewI,0.81818
MACppqKUeyQ,0.90576
e-TdyuC2zO4,0.94872
kKsKh-IaGV4,0.28571
c-lyVs1miN0,0.83333
vfHj9bQZVlg,0.91667
PmC6tlzz-mo,0.89744
Pn4DxMLujbo,-0.90909
T105O80ItgY,0.5
ieG56D-B-p8,1.0
zdLQvxuq6GY,0.8
A7pTl7NjU6M,0.87387
